business_day,trips_count,monday,tuesday,wednesday,thursday,friday,saturday,sunday,public_holiday,school_holiday,season_winter,season_spring,season_summer,season_autumn,zerotosix,sixtotwelve,twelvetoeighteen,eighteentozero,rain,fog,snow,cloudy,partly_cloudy,clear,avg_temp,avg_windspeed,avg_humidity,avg_visibility,num_row
2014-09-03,11036,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26.02,6.13,46.72,16.0,926
2014-09-03,11332,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,23.52,11.18,60.6,16.0,927
2014-09-03,12455,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,28.35,6.55,37.13,16.0,928
2014-09-04,867,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,22.87,0.57,55.84,16.0,929
2014-09-04,11029,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,25.95,12.55,56.41,16.0,930
2014-09-04,11490,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,23.8,3.98,56.51,16.0,931
2014-09-04,13110,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29.0,9.78,38.7,16.0,932
2014-09-05,1046,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23.6,8.88,69.36,16.0,933
2014-09-05,9083,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26.2,5.63,80.75,15.0,934
2014-09-05,11262,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,24.4,6.16,80.12,11.46,935
2014-09-05,13440,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,28.38,12.7,65.72,15.13,936
2014-09-06,1386,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,25.7,6.84,80.38,15.4,937
2014-09-06,5928,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,26.14,9.84,78.26,11.14,938
2014-09-06,6127,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,26.34,12.36,61.18,15.56,939
2014-09-06,12392,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30.3,11.0,57.4,14.77,940
2014-09-07,1197,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,20.15,11.85,84.0,16.0,941
2014-09-07,5926,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,20.52,9.1,67.42,16.0,942
2014-09-07,7968,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,22.87,8.93,43.43,16.0,943
2014-09-07,14630,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25.72,8.42,43.27,16.0,944
2014-09-08,691,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.27,9.8,50.02,16.0,945
2014-09-08,10333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,21.52,14.1,52.76,16.0,946
2014-09-08,10740,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,20.53,16.6,66.17,16.0,947
2014-09-08,12571,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22.92,15.62,53.46,16.0,948
2014-09-09,694,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,18.96,14.72,62.11,16.0,949
2014-09-09,10616,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,21.18,13.52,65.37,16.0,950
2014-09-09,11087,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,21.58,18.68,69.18,16.0,951
2014-09-09,12121,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.8,14.9,71.97,16.0,952
2014-09-10,807,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,19.0,15.28,71.66,16.0,953
2014-09-10,11335,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,21.38,9.18,71.3,16.0,954
2014-09-10,12184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,18.2,12.6,74.37,16.0,955
2014-09-10,13327,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,23.85,10.32,53.4,16.0,956
2014-09-11,818,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20.8,9.72,77.51,16.0,957
2014-09-11,11519,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,25.57,8.8,63.79,16.0,958
2014-09-11,11799,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,22.0,11.33,73.92,16.0,959
2014-09-11,12945,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,26.15,14.5,63.96,16.0,960
2014-09-12,993,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.6,11.63,59.1,16.0,961
2014-09-12,9647,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,19.1,11.47,52.23,16.0,962
2014-09-12,11793,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,17.38,8.18,63.5,16.0,963
2014-09-12,14771,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,23.06,9.44,44.48,16.0,964
2014-09-13,1266,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,16.6,13.43,61.79,16.0,965
2014-09-13,2733,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,17.05,8.6,93.24,7.85,966
2014-09-13,5773,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,17.5,15.93,68.04,16.0,967
2014-09-13,7521,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,18.4,6.3,80.57,9.07,968
2014-09-14,1086,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,14.3,11.05,71.69,16.0,969
2014-09-14,5467,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,13.16,11.42,70.95,16.0,970
2014-09-14,7134,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.02,4.74,49.22,16.0,971
2014-09-14,15001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,19.73,4.82,42.45,16.0,972
2014-09-15,614,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,14.63,6.47,63.08,16.0,973
2014-09-15,10457,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,18.68,5.85,52.58,16.0,974
2014-09-15,10734,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,15.4,10.36,55.41,16.0,975
2014-09-15,13240,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,20.92,6.36,34.95,16.0,976
